Tilda UID;Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;Price Old;Editions;Modifications;External ID;Parent UID;Characteristics:Модель;Characteristics:Операционная система;Characteristics:Материал корпуса;Characteristics:Количество SIM-карт;Characteristics:Тип экрана;Characteristics:Диагональ;Characteristics:Размер изображения;Characteristics:Число пикселей на дюйм (PPI);Characteristics:Соотношение сторон;Characteristics:Тыловая камера;Characteristics:Тип корпуса;Characteristics:Тип дисплея;Characteristics:Яркость;Characteristics:Звук;Characteristics:Макс. время работы;Characteristics:Класс водонепроницаемости;Characteristics:Материал ремешка;Characteristics:Вид;Characteristics:Тип;Characteristics:Количество микрофонов;Characteristics:Вес наушника;Characteristics:Голосовой набор;Characteristics:Ответить/закончить разговор;Characteristics:Время работы;Characteristics:Материал;Characteristics:Активное шумоподавление;Characteristics:Особенности;Characteristics:Комплект поставки;Characteristics:Спецификации;Characteristics:Системные требования;Characteristics:Процессор;Characteristics:Экран;Characteristics:Разрешение;Characteristics:Число пикселей на дюйм;Characteristics:Bluetooth;Characteristics:Встроенные динамики;Characteristics:Технология дисплея;Characteristics:Full HD;Characteristics:Частота;Characteristics:Количество ядер;Characteristics:Объем видеопамяти;Characteristics:Количество Thunderbolt 3 (USB-C);Characteristics:Количество USB 3.0;Weight;Length;Width;Height;date_created
662762576451;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 256 ГБ, Серебристый, Ростест;;;https://static.tildacdn.com/tild3039-3132-4664-a132-656661636130/Frame_224.png;126999.0;123;;;;RvuTt7nf0UHKk5v1phOX;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.881566
835470670161;;0362;;;Apple iPhone 13 Pro Max, 256 ГБ, Серебристый, Ростест- Серебристый- 256 ГБ- Ростест;;;;126999.0;123;;"Цвет:Серебристый;Объем памяти:256 ГБ;Регион поставки:Ростест";;gvRTEB9IsdGkCa7hP1b4;662762576451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.881574
246495783371;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 512 ГБ, Серебристый, Ростест;;;https://static.tildacdn.com/tild3039-3132-4664-a132-656661636130/Frame_224.png;153999.0;123;;;;VDEns7sby4t179cn70Bo;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.881581
110522824381;;0366;;;Apple iPhone 13 Pro Max, 512 ГБ, Серебристый, Ростест- Серебристый- 512 ГБ- Ростест;;;;153999.0;123;;"Цвет:Серебристый;Объем памяти:512 ГБ;Регион поставки:Ростест";;6AzPhoN3PIuA2LKEgtd3;246495783371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.881589
419659750251;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 1 ТБ, Серебристый, Ростест;;;https://static.tildacdn.com/tild3039-3132-4664-a132-656661636130/Frame_224.png;159999.0;123;;;;B309gF1LGeL3p3mIoipo;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.881597
209923068341;;0370;;;Apple iPhone 13 Pro Max, 1 ТБ, Серебристый, Ростест- Серебристый- 1 ТБ- Ростест;;;;159999.0;123;;"Цвет:Серебристый;Объем памяти:1 ТБ;Регион поставки:Ростест";;6nVvngTDgS2NRlBZmkhS;419659750251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.881606
153429349451;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 128 ГБ, Золотой, Ростест;;;https://static.tildacdn.com/tild3132-6462-4134-b735-663466386239/Frame_225.png;116999.0;123;;;;RUl5YcEVTsi3FyH7CAdd;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.881614
391063063321;;0359;;;Apple iPhone 13 Pro Max, 128 ГБ, Золотой, Ростест- Золотой- 128 ГБ- Ростест;;;;116999.0;123;;"Цвет:Золотой;Объем памяти:128 ГБ;Регион поставки:Ростест";;ygRsJXEjseC99gOxBJe2;153429349451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.881624
566655651381;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 256 ГБ, Золотой, Ростест;;;https://static.tildacdn.com/tild3132-6462-4134-b735-663466386239/Frame_225.png;127999.0;123;;;;Hxa0RcapETTyNrVf9I8u;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.881636
839635701261;;0363;;;Apple iPhone 13 Pro Max, 256 ГБ, Золотой, Ростест- Золотой- 256 ГБ- Ростест;;;;127999.0;123;;"Цвет:Золотой;Объем памяти:256 ГБ;Регион поставки:Ростест";;DNPOyNOHO7eb0chAb2AH;566655651381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.881649
650504549551;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 512 ГБ, Золотой, Ростест;;;https://static.tildacdn.com/tild3132-6462-4134-b735-663466386239/Frame_225.png;153999.0;123;;;;PPIE3yjaDXA0xRFJxvDg;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.881662
325947316891;;0367;;;Apple iPhone 13 Pro Max, 512 ГБ, Золотой, Ростест- Золотой- 512 ГБ- Ростест;;;;153999.0;123;;"Цвет:Золотой;Объем памяти:512 ГБ;Регион поставки:Ростест";;Fv905vhJ2oRXBCkuDtDl;650504549551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.881671
835801449691;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 1 ТБ, Золотой, Ростест;;;https://static.tildacdn.com/tild3132-6462-4134-b735-663466386239/Frame_225.png;170999.0;123;;;;pCC4XFTLzYYmchJMFBSN;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.881679
109287985341;;0371;;;Apple iPhone 13 Pro Max, 1 ТБ, Золотой, Ростест- Золотой- 1 ТБ- Ростест;;;;170999.0;123;;"Цвет:Золотой;Объем памяти:1 ТБ;Регион поставки:Ростест";;N1OKVUp0y4YXT7xtDfDK;835801449691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.881687
992081648991;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 128 ГБ, Графитовый, Ростест;;;https://static.tildacdn.com/tild3337-6265-4532-b233-376335383362/Frame_229.png;116999.0;123;;;;vBEem0mLGPHdj5YbMMfR;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.881693
896815325241;;0360;;;Apple iPhone 13 Pro Max, 128 ГБ, Графитовый, Ростест- Графитовый- 128 ГБ- Ростест;;;;116999.0;123;;"Цвет:Графитовый;Объем памяти:128 ГБ;Регион поставки:Ростест";;7SOMymEatTTUzcfB3G93;992081648991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.881720
578869264991;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 256 ГБ, Графитовый, Ростест;;;https://static.tildacdn.com/tild3337-6265-4532-b233-376335383362/Frame_229.png;126999.0;123;;;;gfsocC36kKktL3Y0RCBx;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.881730
960076457781;;0364;;;Apple iPhone 13 Pro Max, 256 ГБ, Графитовый, Ростест- Графитовый- 256 ГБ- Ростест;;;;126999.0;123;;"Цвет:Графитовый;Объем памяти:256 ГБ;Регион поставки:Ростест";;CkeGF5nKKgS2GxKJ6V0J;578869264991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.881743
660823931841;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 512 ГБ, Графитовый, Ростест;;;https://static.tildacdn.com/tild3337-6265-4532-b233-376335383362/Frame_229.png;153999.0;123;;;;OOI03djGeFg0HzEamcHU;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.881755
797245194531;;0368;;;Apple iPhone 13 Pro Max, 512 ГБ, Графитовый, Ростест- Графитовый- 512 ГБ- Ростест;;;;153999.0;123;;"Цвет:Графитовый;Объем памяти:512 ГБ;Регион поставки:Ростест";;scJFCAu8YlTj8RaL22og;660823931841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.881768
456545346661;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 1 ТБ, Графитовый, Ростест;;;https://static.tildacdn.com/tild3337-6265-4532-b233-376335383362/Frame_229.png;159999.0;123;;;;b0cdBA2SdLfpksU73RDD;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.881781
572963692581;;0372;;;Apple iPhone 13 Pro Max, 1 ТБ, Графитовый, Ростест- Графитовый- 1 ТБ- Ростест;;;;159999.0;123;;"Цвет:Графитовый;Объем памяти:1 ТБ;Регион поставки:Ростест";;0PeYVEDxmbUFTMIbgdxZ;456545346661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.881795
777285318271;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 128 ГБ, Небесно-голубой, Америка;;;https://static.tildacdn.com/tild3866-3235-4239-b361-633263396635/Frame_223.png;116999.0;123;;;;av78Zm38T40LaHpEe0rz;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.881823
529820080581;;0419;;;Apple iPhone 13 Pro Max, 128 ГБ, Небесно-голубой, Америка / Голубой- Голубой- 128 ГБ- Америка;;;;116999.0;123;;"Цвет:Голубой;Объем памяти:128 ГБ;Регион поставки:Америка";;B0LnZ8HfO10b64px19Fz;777285318271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.881850
471067022811;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 256 ГБ, Небесно-голубой, Америка;;;https://static.tildacdn.com/tild3866-3235-4239-b361-633263396635/Frame_223.png;127999.0;123;;;;1dT5sCtNNjInhgp269iS;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.881856
832518352881;;0423;;;Apple iPhone 13 Pro Max, 256 ГБ, Небесно-голубой, Америка / Голубой- Голубой- 256 ГБ- Америка;;;;127999.0;123;;"Цвет:Голубой;Объем памяти:256 ГБ;Регион поставки:Америка";;mITugeTZYUJRm1YsOdMm;471067022811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.881864
260643502191;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 512 ГБ, Небесно-голубой, Америка;;;https://static.tildacdn.com/tild3866-3235-4239-b361-633263396635/Frame_223.png;153999.0;123;;;;PJ4vRF7MbGvsKVkxtom6;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.881884
785560214481;;0427;;;Apple iPhone 13 Pro Max, 512 ГБ, Небесно-голубой, Америка / Голубой- Голубой- 512 ГБ- Америка;;;;153999.0;123;;"Цвет:Голубой;Объем памяти:512 ГБ;Регион поставки:Америка";;j1aMl7GRFyiHvR8m6zM9;260643502191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.881907
841346363941;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 1 ТБ, Небесно-голубой, Америка;;;https://static.tildacdn.com/tild3866-3235-4239-b361-633263396635/Frame_223.png;170999.0;123;;;;zd1ipZYcstyBFO6cud87;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.881924
936313108791;;0431;;;Apple iPhone 13 Pro Max, 1 ТБ, Небесно-голубой, Америка / Голубой- Голубой- 1 ТБ- Америка;;;;170999.0;123;;"Цвет:Голубой;Объем памяти:1 ТБ;Регион поставки:Америка";;0ycEYV9FpRu8dMS7kckZ;841346363941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.881944
839907292471;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 128 ГБ, Серебристый, Америка;;;https://static.tildacdn.com/tild3039-3132-4664-a132-656661636130/Frame_224.png;116999.0;123;;;;xPGu3pjGke4dAhSElzJf;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.881976
833393555331;;0420;;;Apple iPhone 13 Pro Max, 128 ГБ, Серебристый, Америка- Серебристый- 128 ГБ- Америка;;;;116999.0;123;;"Цвет:Серебристый;Объем памяти:128 ГБ;Регион поставки:Америка";;BB182c61ZfEtE1gs3c2p;839907292471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.882012
579956270101;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 256 ГБ, Серебристый, Америка;;;https://static.tildacdn.com/tild3039-3132-4664-a132-656661636130/Frame_224.png;144999.0;123;;;;zpneZg9tKoLlsYnJ73PK;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.882035
512892311201;;0424;;;Apple iPhone 13 Pro Max, 256 ГБ, Серебристый, Америка- Серебристый- 256 ГБ- Америка;;;;144999.0;123;;"Цвет:Серебристый;Объем памяти:256 ГБ;Регион поставки:Америка";;S3Gmd2kuaGfF1CfGEsir;579956270101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.882061
558957854901;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 512 ГБ, Серебристый, Америка;;;https://static.tildacdn.com/tild3039-3132-4664-a132-656661636130/Frame_224.png;153999.0;123;;;;0acVCG2erA4OSisIcfsU;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.882081
136766457271;;0428;;;Apple iPhone 13 Pro Max, 512 ГБ, Серебристый, Америка- Серебристый- 512 ГБ- Америка;;;;153999.0;123;;"Цвет:Серебристый;Объем памяти:512 ГБ;Регион поставки:Америка";;0UScTXoK5hIjo91FATN0;558957854901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.882103
662489404271;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 1 ТБ, Серебристый, Америка;;;https://static.tildacdn.com/tild3039-3132-4664-a132-656661636130/Frame_224.png;170999.0;123;;;;Br73e0lzrIDtzA2AFhst;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.882121
444672121371;;0432;;;Apple iPhone 13 Pro Max, 1 ТБ, Серебристый, Америка- Серебристый- 1 ТБ- Америка;;;;170999.0;123;;"Цвет:Серебристый;Объем памяти:1 ТБ;Регион поставки:Америка";;BgigAEBcSrVXdLBjrK5X;662489404271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.882142
494495007131;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 128 ГБ, Золотой, Америка;;;https://static.tildacdn.com/tild3132-6462-4134-b735-663466386239/Frame_225.png;116999.0;123;;;;eiJObkOkuFmbyzdsykA9;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.882164
797080298411;;0421;;;Apple iPhone 13 Pro Max, 128 ГБ, Золотой, Америка- Золотой- 128 ГБ- Америка;;;;116999.0;123;;"Цвет:Золотой;Объем памяти:128 ГБ;Регион поставки:Америка";;J3r9fdueNuyFX0UdJFxS;494495007131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.882192
800886594441;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 256 ГБ, Золотой, Америка;;;https://static.tildacdn.com/tild3132-6462-4134-b735-663466386239/Frame_225.png;144999.0;123;;;;sygno3l5fEBDEhCrXYZY;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.882215
610612637521;;0425;;;Apple iPhone 13 Pro Max, 256 ГБ, Золотой, Америка- Золотой- 256 ГБ- Америка;;;;144999.0;123;;"Цвет:Золотой;Объем памяти:256 ГБ;Регион поставки:Америка";;4X866lepYGDdVGPdk45k;800886594441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.882241
465376048301;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 512 ГБ, Золотой, Америка;;;https://static.tildacdn.com/tild3132-6462-4134-b735-663466386239/Frame_225.png;153999.0;123;;;;jNtkFZUY8krzgAzIiiiv;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.882261
471727259471;;0429;;;Apple iPhone 13 Pro Max, 512 ГБ, Золотой, Америка- Золотой- 512 ГБ- Америка;;;;153999.0;123;;"Цвет:Золотой;Объем памяти:512 ГБ;Регион поставки:Америка";;MuHE9estsz7y4lKv8Lm9;465376048301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.882284
965451835751;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 1 ТБ, Золотой, Америка;;;https://static.tildacdn.com/tild3132-6462-4134-b735-663466386239/Frame_225.png;159999.0;123;;;;UEOihCAOjBgyR2UHsblr;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.882291
522702896121;;0433;;;Apple iPhone 13 Pro Max, 1 ТБ, Золотой, Америка- Золотой- 1 ТБ- Америка;;;;159999.0;123;;"Цвет:Золотой;Объем памяти:1 ТБ;Регион поставки:Америка";;mE5I0gbKImupe6ENrcJ9;965451835751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.882299
367196738001;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 128 ГБ, Графитовый, Америка;;;https://static.tildacdn.com/tild3337-6265-4532-b233-376335383362/Frame_229.png;115999.0;123;;;;3ihjoKIsErOT3ioYlpuh;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.882305
969156148931;;0422;;;Apple iPhone 13 Pro Max, 128 ГБ, Графитовый, Америка- Графитовый- 128 ГБ- Америка;;;;115999.0;123;;"Цвет:Графитовый;Объем памяти:128 ГБ;Регион поставки:Америка";;7McYNUDBe9MrLTyuXRid;367196738001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.882312
526471632711;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 256 ГБ, Графитовый, Америка;;;https://static.tildacdn.com/tild3337-6265-4532-b233-376335383362/Frame_229.png;144999.0;123;;;;79GGYuBv7MismMakeDOt;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.882349
901932037101;;0426;;;Apple iPhone 13 Pro Max, 256 ГБ, Графитовый, Америка- Графитовый- 256 ГБ- Америка;;;;144999.0;123;;"Цвет:Графитовый;Объем памяти:256 ГБ;Регион поставки:Америка";;CvGm9OSJoZ6kpOioIN2e;526471632711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.882387
614902328391;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 512 ГБ, Графитовый, Америка;;;https://static.tildacdn.com/tild3337-6265-4532-b233-376335383362/Frame_229.png;153999.0;123;;;;yfm9XZptyP4b4T2a8TsC;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.882407
553173285331;;0430;;;Apple iPhone 13 Pro Max, 512 ГБ, Графитовый, Америка- Графитовый- 512 ГБ- Америка;;;;153999.0;123;;"Цвет:Графитовый;Объем памяти:512 ГБ;Регион поставки:Америка";;sOjSxxibdo55dIsmLdNg;614902328391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-04-07 01:22:49.882431
445591667551;;;;iPhone 13 Pro;Apple iPhone 13 Pro Max, 1 ТБ, Графитовый, Америка;;;https://static.tildacdn.com/tild3337-6265-4532-b233-376335383362/Frame_229.png;170999.0;123;;;;Zzjm4XFIFPJgkai4nJA8;;iPhone 13 Pro Max;IOS 15;Нержавеющая сталь;1;OLED, Super Retina XDR;6.7 дюйм;2778x1284;458;19.5:9;Тройная 12МП + 12МП+12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;238;78;160;7;2022-04-07 01:22:49.882448
